data,BPAC5,RAPT4,CMIG4,MELK3,DIRR3,PLPL3,BPAN4,BRAP4,27.635.189/0001-45,34.964.555/0001-75,BRKM5,LWSA3,MYPK3,BRDT3,CSNA3,RECV3,IFCM3,WEST3,BTOW3,BBAS3,ECOR3,TIMS3,HYPE3,EMBR3,GMAT3,CMIG3,RRRP3,PETR4,GOAU4,HAPV3,SUZB3,BRFS3,PETR3,LAME4,MRFG3,TGMA3,SOMA3,BBDC3,AESB3,JSLG3,SBFG3,PNVL3,LAME3,ESPA3,LIGT3,RAIL3,AZUL4,AERI3,GNDI3,LREN3,BBDC4,GOAU3,PARD3,CRFB3,MULT3,ALSO3,MOVI3,GGBR4,MDIA3,EQTL3,INTB3,BRAP3,ASAI3,ITUB4,VALE3,PSSA3,PETZ3,ENEV3,CURY3,CVCB3,40.365.982/0001-30,10.406.511/0001-61,AMER3,MGLU3,VVAR3,CESP6,CYRE3,VAMO3,RADL3,JBSS3,SMFT3,B3SA3,IRBR3,PCAR3,ABEV3,TUPY3,POMO4,BRKM3,VIIA3,ELET6,LEVE3,RENT3,DASA3,LVTC3,ARZZ3,RANI3,MRVE3,CEAB3,IGTA3,EZTC3,VBBR3,NTCO3,SYNE3,STBP3,RDOR3,TOTS3,CMIN3,CCRO3,BRML3,TEND3,ABCB4,COGN3,MTRE3,HBOR3,YDUQ3,ARML3,USIM5,VIVA3,10.406.600/0001-08,ANIM3,LJQQ3,ITUB3,AURE3,WEGE3,BRPR3,HBSA3,EVEN3,UGPA3,NEOE3,TCSA3,ELET3
2022-04-19,111.794123188,99.3560257594,113.012045623,102.564102564,94.2564909527,89.2307692307,94.6629213483,124.569827931,,,76.0020822488,65.9574468085,86.2606790317,,100.275297805,133.048128343,47.8857142857,81.1428571429,,125.718522629,102.049180328,104.101039138,135.081077759,56.6075745367,80.4311774461,106.443349591,128.941877794,121.704646307,108.22810971,102.119460501,88.3653018749,67.8952042629,122.776218019,,90.2989807499,94.8617530446,112.804399058,110.02406925,104.60704607,96.5471447544,115.992892048,93.7687687685,,66.8269230769,77.4468085108,101.351351351,96.3464696223,78.7463536552,,108.031411206,112.465579356,102.96271944,95.8057048818,144.655737705,128.098290599,98.707294552,121.953465151,111.816439812,110.726134077,111.676249447,109.685779893,126.905417815,126.080246914,124.57692609,116.791830181,102.947140671,98.7171655472,105.088339223,109.0,107.973174367,,109.82742217,90.4669516211,82.271468144,,,97.2750316858,107.095158598,92.7470605349,99.1040843214,123.125,132.723724685,74.8756218905,109.341923608,95.0064850843,95.7393483709,88.5245901639,76.3524229076,64.9523809524,122.417449258,84.3165281729,110.354813623,69.0871369295,84.1121495329,122.013807477,91.6722631219,92.2499999993,78.6991869919,,84.3274999784,105.093457944,99.4494691313,80.2777777777,117.822157594,95.1911839368,125.733240223,86.2017804154,118.636755824,113.357400722,40.8737283064,111.97132175,116.666666667,78.4897061572,80.7692307693,85.3599221789,65.2157311952,86.411609499,108.922955975,102.172613766,75.2380952381,84.0929401251,117.692247949,94.8780487808,95.884772705,123.906099323,89.8550724638,88.7708649469,101.145829519,107.656520525,92.5207756233,121.520502843
2022-04-20,110.627575815,103.608622152,113.474262578,102.564102564,95.3579858383,88.9230769229,92.9775280895,122.208883553,,,74.7138572899,64.0577507599,90.3041483618,,96.1610257304,134.224598931,46.9714285714,76.2857142857,,125.539995901,104.371584699,103.642107297,134.795795652,56.0435132957,80.0995024876,105.137963598,130.521609538,122.281445579,104.150719827,101.156069364,87.5235672409,65.541740675,124.22647009,,89.7859183591,96.499559554,113.040062844,109.683015098,104.60704607,98.8047808765,113.771657041,91.9669669672,,62.1394230769,74.9787234044,106.024774775,98.5221674877,77.8271355192,,106.920230976,112.06330084,100.778086094,96.3787678254,142.62295082,128.098290599,101.385041551,122.017382061,107.309797706,109.37064965,112.560813799,108.17584782,125.114784206,128.00925926,125.391154365,113.754816349,102.947140671,97.6175931586,103.816254417,107.142857143,107.451564829,,109.144912823,87.979998649,77.7008310249,,,97.084917617,106.677796327,92.5409559558,101.106719368,122.75,134.092951556,72.8855721393,107.777266452,95.5252918288,94.8370927318,88.5245901639,76.510779017,62.2857142857,128.052105423,83.1927484951,109.995474898,68.9093064612,80.4906542054,123.02982936,96.6512678282,93.2499999997,77.2357723577,,84.227229467,105.046728972,83.9559575306,79.1666666666,117.352746608,92.9784750358,123.358938547,82.6409495549,119.396012044,114.921780987,39.6169958109,112.688668599,108.130081301,75.5646239401,81.1965811966,83.3657587551,63.0011454755,80.9366754618,107.900943396,101.777789496,73.5714285714,84.8078641644,117.797424221,94.5121951218,96.0376014788,124.591420669,91.884057971,87.5569044006,100.588935757,107.594255332,93.351800554,126.309488177
2022-04-22,105.378112639,100.2786848,112.703900986,102.820512821,91.5027537378,86.1538461538,89.3258426963,117.607042817,,,72.7462780571,60.0303951368,89.2932810293,,88.7795375979,131.604278075,40.2857142857,77.7142857143,,122.933505656,101.912568306,103.642107297,134.795795652,55.1974214343,77.943615257,102.255236194,129.538002981,117.513238267,101.402913602,97.591522158,86.8165101484,64.431616341,118.036369787,,87.4538165833,95.9099492106,107.305577376,108.045955171,99.1869918702,96.2815405047,109.018214127,90.9909909908,,56.9711538462,73.7872340427,102.984234234,95.9359605911,79.5123687686,,102.969367937,110.454186776,98.2135165139,93.2529699499,140.196721312,125.694444444,98.4302862417,116.26486012,104.428501932,108.354036331,111.366651924,104.904328327,120.431588613,123.688271605,122.94846954,107.161299476,101.482048535,94.2577886377,100.0,107.0,102.384500745,,106.026720725,86.1390074879,76.8698060942,,,94.6134347274,101.502504174,92.7470605349,100.974967062,118.125,131.080652439,72.3880597015,102.669121031,95.6549935149,95.5889724311,87.2131147541,74.0900161143,59.8095238095,122.962738564,82.465596939,105.72123533,68.9389448726,75.9345794394,119.069949199,96.5048265134,89.9166666665,72.6829268293,,82.0212782192,103.551401869,81.1139655415,78.0555555555,114.223340031,90.072897691,121.543296089,80.118694362,115.835840048,111.793020457,36.8043087971,110.667054753,102.43902439,73.2489338516,76.4957264957,79.2315175099,59.0301641848,78.7598944593,103.852201258,98.9770943321,68.3333333333,84.7184986595,115.536134381,95.7926829271,95.7013781765,122.124263824,93.9130434783,85.4324734446,98.7790310309,110.084863094,87.5346260388,120.053876085
2022-04-25,107.905631946,100.849531204,115.939419674,101.282051282,91.5027537378,86.7692307692,90.5430711607,115.446178471,,,74.515294248,60.2583586626,89.4954544955,,86.4400495558,128.235294118,42.2857142857,78.0,,123.897549993,103.142076503,105.171880099,133.904289067,56.5269943594,79.9336650083,106.824087173,129.269746647,115.782840452,99.5414964813,97.880539499,87.1195346167,62.0781527531,117.222813747,,86.4743338377,99.5786357929,104.556166536,107.500268529,101.35501355,95.7503320053,111.861394936,91.5915915917,,54.6875,79.5744680852,102.083333334,96.6748768473,79.3591657459,,102.887058291,109.764566464,95.9338991092,97.6290869755,140.327868853,125.961538461,97.7839335179,112.749430045,102.322939637,107.379781899,113.931888545,103.35844549,120.523415978,123.533950618,122.469511731,105.336427129,101.628557749,96.9456322544,101.272084806,106.0,104.023845007,,105.657442751,85.2346609526,75.3462603878,,,96.6866577351,101.502504174,94.4783389982,100.342555995,117.25,128.889889446,71.144278607,102.853198343,98.0544747082,100.250626566,88.8524590164,74.6218503884,60.7619047619,125.447957236,84.5478945772,104.681044285,71.1914641375,70.3271028036,119.877556337,97.0905917728,91.6666666665,73.0081300813,,83.8261474219,103.644859813,79.4125506546,78.8888888888,115.631572991,91.2574792238,120.914804469,79.2284866469,116.791008145,111.55234657,39.1980849791,110.406201353,106.097560976,74.7114749602,78.8461538462,81.2256809342,59.5647193586,80.2770448551,103.577044025,99.7653157185,71.4285714286,83.9142091153,115.904251332,97.1341463415,95.3957206288,122.398392362,97.1014492754,86.4946889226,98.1525255485,109.649006736,90.5817174515,122.699473595
2022-04-26,98.5732529671,96.8536063823,116.324600471,101.828844515,89.693154996,83.3846153846,90.2621722843,113.325330132,,,73.1434041408,55.2431610942,88.0802402305,,80.9946894575,131.711229947,41.4285714286,76.0,,121.112533019,99.5901639344,105.63081194,131.122788522,54.7945205479,78.2752902156,108.673383998,132.1609538,115.590574028,95.9959400619,95.6647398844,85.3518918852,59.6802841918,117.045953738,,86.3810497668,100.561319698,100.471327573,103.407618712,101.35501355,94.6879150066,108.174144825,90.6156156154,,51.4423076923,80.765957447,100.225225225,92.7750410509,78.4399476099,,100.664697832,105.052160992,94.0342179388,93.3571632127,137.442622951,123.878205128,96.9990766387,108.466997044,98.3334531818,106.151374138,115.081822202,102.711331745,117.171717172,122.145061729,118.302578794,103.89784163,100.358811232,96.2125839953,98.3038869258,103.285714286,97.6154992548,,103.294767029,80.8744187288,71.7451523546,,,93.0642012123,101.669449082,92.1287467981,99.1040843214,115.3125,124.234518085,69.9004975124,99.3097100781,95.6549935149,102.055137845,87.868852459,73.5398427273,57.9047619048,123.621656654,86.6301922154,100.595930362,70.3023117961,65.2453271027,117.063957275,95.626178624,89.3333333328,72.3577235772,,81.1689788733,100.560747664,78.1859492244,77.9166666667,113.597458716,88.6648102083,113.058659218,75.2225519288,116.096340438,110.469314079,37.7618192699,108.515014207,104.471544715,72.3957848717,76.7094017094,80.6906614785,57.2355861016,76.9788918211,101.61163522,98.4685350315,70.5952380952,79.8033958892,112.380846232,93.7195121952,91.6361327925,124.180227861,98.2608695652,84.9772382398,92.583587929,110.478006575,88.0886426593,120.565039412
2022-04-27,98.378828405,101.325236539,118.404576771,101.303953564,91.2667191194,86.4615384615,90.6367041195,117.366946779,,,74.0098610506,55.6990881459,88.2824136968,,84.7056015244,128.128342247,40.1714285714,76.2857142857,,121.648113206,99.043715847,105.47783466,132.04995537,54.3110394843,76.4510779436,109.380468078,129.955290611,115.590574028,100.871080139,90.0770712909,85.1835449584,61.9005328597,117.399673755,,90.5321909271,96.6960963354,99.7643362135,103.407618712,100.722673894,94.9535192563,108.618391826,88.9639639638,,51.6826923077,79.3191489363,99.4932432435,89.8193760263,77.9803385418,,100.952781595,105.684312946,98.2135165139,94.6595789939,138.162216684,125.373931624,96.7220683284,111.087590373,104.243803486,108.015165224,116.629809818,103.286543963,120.890725436,122.608024692,117.344663176,109.452380086,98.9913919065,96.5146505502,97.1024734982,103.714285714,99.9254843517,,104.380987476,80.8098225477,70.6371191136,,,94.5131838214,103.756260434,91.3043284823,102.845849802,113.9375,123.321700171,69.4029850746,98.8034974688,95.2010376135,101.904761905,88.5245901639,73.5581818402,58.6666666667,126.109203999,88.3158617319,101.560471149,69.7984588026,61.3317757011,117.519864531,104.705540147,88.9999999999,70.5691056911,,80.5673558058,100.560747664,76.2471276091,78.4722222221,113.910399374,88.2848500939,113.75698324,76.7062314539,114.446504635,110.709987966,36.2058647516,107.928094058,105.691056911,71.420757466,75.8547008547,81.5175097276,58.3046964491,77.8364116095,100.864779874,99.0461212986,68.4523809524,78.4629133155,110.750614021,94.5121951218,96.679482329,125.967316802,100.289855072,84.3702579666,93.6973754525,117.154190587,87.2576177285,122.516522094
2022-04-28,105.572537202,104.750314958,118.173468293,102.353735467,95.0432730139,86.1538461538,92.5093632955,119.887955182,,,73.5585814101,58.0547112462,89.3606721847,,86.6013935586,134.01483549,43.0285714286,76.5714285714,,121.433881131,99.1803278689,105.171880099,136.043904871,57.8565672844,77.943615257,109.924378908,134.128166915,116.359639723,104.062080917,88.4393063584,85.8232632803,62.1225577265,118.248601797,,88.4799413649,94.9927775655,97.4076983505,102.452667088,100.361336947,96.6799468792,109.240337628,90.0150150151,,52.5240384615,86.1754420515,97.9673160116,91.1740558292,78.5931506325,,100.376614069,104.707350836,102.012878854,94.0344194186,137.571499368,126.602564102,97.5530932594,114.730854269,107.272858016,104.880607488,115.12605042,105.012180618,126.308539945,119.830246914,116.386747559,112.156388016,100.55415685,96.3312788262,97.8798586572,106.285714286,99.3293591654,,104.920758526,81.4234862681,71.7451523546,,,96.4232063516,114.357262104,90.7684565768,102.371541502,112.9375,123.96067271,69.6517412935,98.543615588,95.3955901427,103.65914787,88.1967213115,73.5215036144,58.6666666667,126.707474879,88.0772982425,103.26260195,68.9093064612,62.4999999999,117.207242412,101.48383122,89.4999999997,71.2195121951,,81.6703314298,101.728971962,76.207559821,79.0277777778,111.719814771,86.4074001172,115.677374301,77.1513353115,113.578170002,113.116726835,36.7444643926,108.384587507,104.06504065,72.5176632974,75.4273504275,81.8093385215,59.2210767471,81.0026385226,101.336477987,99.9219023686,68.0952380952,79.4459338695,109.804027577,93.3536585368,95.1511945907,124.721486196,96.5217391304,83.4597875569,95.8553387805,121.968746365,87.2576177285,123.980134105
2022-04-29,97.7955547189,101.515518673,113.012045623,101.041508089,90.4799370581,89.8461538461,87.6404494379,117.206882753,,,72.6018685721,54.4832826748,89.8324102732,,84.9879535295,136.168549199,41.1428571429,74.0,,118.613158812,94.3989071038,103.106686817,133.440705643,57.2522159549,78.4411276949,104.158924102,137.794336811,116.436546293,100.693802318,84.4894026975,83.5169103833,60.3019538188,118.283973799,,87.4538165833,92.8963852328,94.8939512964,101.702347955,99.8193315265,97.2111553785,107.196801422,86.8618618619,,50.2403846154,78.1265682762,92.2741635851,90.1888341544,74.7630750656,,97.7427053763,103.32811021,99.7332614502,91.4816844873,135.011724332,131.677350427,97.4145891044,116.009192479,103.320311251,100.263488661,113.401149934,101.38115349,123.553719008,118.858210835,114.32722898,110.94424653,99.3820831426,93.0917117084,96.961130742,104.714285714,98.8077496274,,102.9709801,77.5154173119,67.5900277008,,,93.195926904,114.023372287,86.2753767553,99.7364953887,112.1875,121.404782551,68.9054726368,95.127811249,94.1634241245,102.556390977,87.5409836066,73.4298080499,56.5714285714,126.424083409,94.7788318044,100.12311625,67.3088322466,57.1261682243,116.542920412,98.6050983597,85.9999999997,71.2195121951,,78.5118103246,99.2253505194,73.5565180204,78.8888888888,110.937463126,82.09373529,111.627094972,77.1513353115,107.760327961,114.199759326,34.829443447,103.037092816,99.593495935,71.7863927432,74.1452991453,78.9975733362,56.5864833905,78.6327306849,100.0,97.8242718846,66.0714285714,76.854334227,105.596976712,89.3902439026,92.0029218495,123.614081213,92.4637681159,81.1836115326,90.9825183631,120.55647667,83.379501385,123.431279601
2022-05-02,98.1844038431,99.1369919944,112.437204698,98.1546078575,88.3556254919,94.4437718185,82.3033707861,115.797088143,,,74.7680108468,53.7993920973,87.0019817426,,83.4939590023,128.953608276,33.9428571429,72.2857142857,,117.756230512,91.393442623,104.177527778,132.121275897,55.680902498,76.1194029851,99.4789670273,130.760059613,115.28294775,98.1232739139,84.8747591522,85.9747755144,58.9698046181,116.161653695,,85.6347771984,91.2585787233,92.8418543223,100.815607161,98.0126467934,91.5006640107,104.017562595,87.8378378376,,51.4423076923,77.2516906919,89.1739320658,83.7027914614,69.7073753174,,98.3600277264,103.270641851,98.5934527479,90.7523316497,134.224101244,128.952991453,94.3674976913,108.211329403,101.214748955,100.602359767,112.992905794,102.100168763,120.175065085,118.624850473,113.83665292,110.451397794,98.5030278615,94.8031811296,94.4876325088,103.413549171,95.6780923994,,101.798975577,77.5477154025,66.4819944598,,,93.3935154417,111.936560935,84.2143309659,99.3148880106,110.3125,116.840692982,66.1691542289,99.7602034347,93.8391699092,102.957393484,87.868852459,75.0803282108,55.4285714286,122.488090775,94.1661201645,97.8496487399,64.9970361589,56.4958085192,115.17547747,103.35161707,85.4999999997,71.5447154472,,79.0632981368,97.7689178176,71.5781286169,79.7222222222,107.651586221,80.3056876931,110.754189944,78.769662519,105.763158305,111.944061868,34.1113105925,105.384773412,99.1869918699,68.8613105262,74.386905522,77.3313714172,52.8445971744,77.8679561159,97.6121103607,95.7534011842,64.0476190476,75.781948168,106.847833242,87.5609756101,88.4572942965,122.50667623,86.6666666667,82.3975720789,87.5715440709,121.326805594,81.9944598338,119.131919318
2022-05-03,95.462459974,98.9467098599,108.574459504,97.3672714309,89.1424075532,91.1870900316,81.0861423217,116.685232354,,,74.804113218,52.811550152,88.2824136968,,87.2038753034,132.61492158,34.5714285714,67.4285714286,,120.184194027,89.3442622951,104.024550498,130.231281937,57.0910556003,76.6169154229,96.5595549354,129.836065574,116.321186438,100.161968855,85.1637764933,86.2946346754,59.3694493783,116.939837733,,84.7485785236,94.3376549616,93.6333449815,101.343150337,97.6513098464,88.0478087649,102.678280673,85.9609609612,,49.2788461538,77.076715175,89.9630819071,87.3563218391,65.5708937051,,96.7961444402,103.955093282,100.113197684,91.1691046999,133.042666612,129.273504274,94.3423979735,103.097976566,102.027422122,99.5857464477,111.949615214,104.544820691,119.690097106,118.080342963,114.411827588,109.891947878,97.8681546032,96.3312788262,95.3356890459,102.49158588,92.9210134128,,101.696603634,75.3514452453,63.7119113573,,,94.5790466673,110.767946578,82.9364825763,98.0237154148,110.1875,114.558648198,65.4228855721,98.9647421503,92.3476005188,103.20802005,89.8360655738,73.8699467595,54.4761904762,121.606428425,94.6256538944,99.7127273443,60.1659751037,55.0090767161,114.036422503,103.504730576,86.583333333,69.1056910569,,80.3166795278,96.9232472166,71.617696405,76.6666666667,106.399823591,80.2162853133,109.217877095,82.0246072512,105.415824452,110.854876402,33.8120885697,105.710840161,98.3739837398,68.6175536747,72.5835866002,77.4293832948,51.5463917527,78.6327306849,95.7213188767,95.7651895226,62.5,72.5647899911,107.47944605,88.3536585367,86.8373092937,122.229824984,82.6086956522,82.2458270106,86.0400862253,118.438072128,82.5484764543,118.461097146
2022-05-04,95.6568845361,99.8981205323,110.55803136,104.453299271,92.9189614478,95.7464445332,85.7677902618,117.531083984,,,75.1290345592,54.4832826748,91.3824068497,,89.4965202086,137.837677322,34.4,66.2857142857,,123.683317918,90.7103825137,105.5543233,134.011269857,58.460918614,76.6169154229,98.1652315861,135.916542474,123.319684267,100.161968855,85.0674373796,87.4730631629,60.6571936057,122.457870004,,78.1720515167,99.1200499697,97.9073945411,102.504089391,99.5483288172,85.1261620186,110.312187627,87.3123123123,,51.6826923077,78.4765193099,91.3159102064,86.986863711,72.6182327482,,99.8416013655,105.45085002,100.493133918,98.514729707,134.421007016,132.425213675,94.624719364,108.466997044,101.251688644,101.449537534,114.444440513,105.695245128,121.726962616,119.480505133,114.268033921,108.972851586,99.7239379738,99.3874742208,99.2932862191,109.86729221,96.870342772,,103.432687799,81.0359091815,68.5595567867,,,97.6087375772,115.776293823,83.4311335658,95.0461133068,110.875,115.471466112,67.9104477612,106.404644752,92.9961089494,106.065162907,91.4754098361,74.5301548239,57.5238095238,124.282903416,95.2766600119,103.990203732,60.1659751037,53.522344913,115.817014175,114.22267605,89.166666666,71.8699186992,,83.2746596102,99.4132773195,70.3910949748,81.111111111,109.842170825,83.7029781272,112.360335195,85.2795519834,109.236496837,109.886711542,34.4703770197,107.210747209,101.219512195,70.4457300603,73.9360757915,80.8597990104,52.2934136702,80.0232299013,97.7696763177,98.0499604289,64.1666666667,71.8498659517,107.268908448,91.6692232073,88.4572942965,125.552039933,85.2173913043,84.9772382398,89.5902839582,118.309683974,83.9335180055,121.205369667
2022-05-05,92.9349406672,98.9467098599,106.904083203,97.8921623821,88.9063729347,90.8614218529,79.5880149809,117.065865588,,,72.4033055303,51.8237082067,90.7758864503,,84.2025947003,136.653134783,30.8571428571,63.4285714286,,120.469836794,85.5191256831,101.959357216,127.235819811,58.3803384367,74.7927031509,94.1510399594,132.280178838,123.088964559,103.796164185,78.5163776493,89.8278391227,56.7051509769,121.644313964,,73.8343422143,95.6479001694,91.7337673995,99.4310154247,96.7479674798,80.3452855246,101.919354251,83.9339339335,,47.3557692308,77.7766172425,88.4411500703,81.4449917898,68.481751136,,94.1210809247,101.999103702,102.012878854,94.9200621502,133.239572384,125.801282051,90.201684247,108.257642246,103.615828766,95.5192931685,110.225917735,99.4757630163,119.981077893,116.835754368,111.631816695,107.001456643,98.3076822434,92.7249682611,95.2650176678,102.952567525,91.2071535022,,100.533028296,75.2222528831,61.2188365651,,,94.0521439003,113.606010017,79.76247206,92.9117259551,108.875,110.633531168,66.6666666667,103.409966975,89.0402075227,105.614035088,90.8196721311,72.3661395017,54.4761904762,121.763868131,95.7361937418,101.233607838,57.8838174274,48.1701104217,111.313164652,111.619746435,82.7499999997,66.3414634146,,79.7651917156,94.1513269135,67.8983243265,83.3333333333,105.14806096,79.6351698443,99.8603351954,79.5833987021,105.415824452,105.166907853,33.0341113106,102.841452767,95.5284552846,67.0331341404,72.1327568698,76.2532407637,51.757070966,77.1031815469,93.7517444142,94.4192835601,61.4285714286,67.1134941912,105.110898022,88.4764572282,86.0731654246,118.769184413,83.1884057971,81.0318664643,87.0842620291,115.292562353,77.5623268698,119.253886986
2022-05-06,89.046449426,96.7584653152,106.277692091,98.4170533333,85.1298190402,86.3020673514,79.4943820221,115.035821676,,,71.3021832073,47.8723404255,88.484587163,,83.2438522854,138.106891536,28.5714285714,65.1428571429,,120.862595598,80.3278688525,101.959357216,127.414121128,57.574536664,74.4610281924,94.0050693554,131.147540984,127.12655946,103.175691812,79.8651252408,88.2100865697,53.2415630551,126.242674189,,74.8138249599,94.3376549616,88.1720594331,101.41144087,96.7479674798,79.8791008455,100.490786867,82.282282282,,44.2307692308,73.3147415626,86.5246433129,80.6239737274,66.1837057958,,99.7592917191,104.127680598,102.582783206,93.9823227875,123.853730585,126.388888889,87.660791733,104.624383898,104.169924107,95.7734464985,108.729022556,96.7435049793,117.895715586,114.26879039,114.028377809,106.242203185,97.5751361761,80.9280540396,95.8303886926,99.8793565544,89.4187779434,,100.368307929,72.2831266434,59.5567867036,,,92.0103956784,112.771285476,78.4021818387,93.3596837945,107.0,107.438668469,66.9154228856,97.3270277412,87.7431906615,102.90726817,89.1803278689,70.4405326473,52.7619047619,120.504350488,91.9450404697,99.0093201161,55.5127445169,47.0401942513,107.621055451,109.323043834,80.1666666664,57.0731707317,,78.1608635352,93.9634001129,64.8120368571,83.3333333333,103.739828001,77.9141740324,95.1466480444,77.4676846261,104.026489039,102.141392667,32.6152004788,102.971879466,97.5609756098,63.4986597949,69.8786082176,74.0969794568,47.7563536423,76.2688820171,92.4912167582,92.5433202041,59.6428571429,66.7560321716,106.321489237,87.1870709674,82.9860241933,117.523353807,79.7101449275,79.5144157815,84.9262987018,115.613532738,73.9612188366,117.912242642
2022-05-09,93.3237897914,94.5702207702,107.843669872,96.5799350042,79.0715971679,80.440040135,77.0599250933,110.848856107,,,73.0892505839,40.9574468085,84.508508989,,79.4922515314,130.03046513,25.6571428571,64.0,,121.18394371,76.3661202186,100.965004896,126.451294016,52.9814665592,71.807628524,96.3405990283,119.731743666,123.665763831,101.04835796,78.2273603083,85.7749432532,54.7069271758,121.184477941,,72.4350811487,94.1411181802,84.2146061372,102.913832586,97.0189701901,75.8851458032,97.4104384472,80.1801801801,,40.7451923077,71.7399619109,87.0883217709,76.6420361248,62.3536302289,,98.318872903,105.680966442,100.208181743,92.3096890738,125.166435732,124.412393162,88.6959701646,101.596668609,101.731904607,94.6721154023,110.316638655,95.2695236694,114.40394614,114.813297901,112.398716252,101.886485978,94.3519334798,72.1262113039,92.4381625442,98.3427510689,83.8301043219,,98.5774216741,67.3738168803,54.1551246537,,,91.8128071408,107.595993322,78.0311935967,95.1515151515,100.625,107.164823095,66.6666666667,95.4553541308,88.7808041505,98.3959899749,86.5573770492,69.6886290184,51.2380952381,121.323036956,89.0729546574,98.3059128879,51.9857735625,43.590976468,104.230075723,108.851080456,78.9999999997,49.593495935,,79.3139744148,91.1914798097,60.3013090172,83.1944444444,98.106896164,76.9530984491,87.2905027933,75.026476077,102.116152846,103.835681171,31.9569120287,103.102306166,94.7154471545,62.1579971121,67.8498744306,71.5486706395,45.0604304527,74.8783828008,91.1519061237,89.4446920439,58.3333333333,66.3985701519,105.637242029,86.8186748929,81.4883022098,115.72382071,77.9710144928,79.5144157815,83.4644525766,114.329651197,72.5761772853,118.766016315
2022-05-10,96.0457336603,94.3799386358,108.261263947,97.1048259554,80.5664830845,79.1373674203,80.1498127338,108.057545728,,,70.7786988243,41.2613981763,88.4171960076,,74.8652772681,133.261035693,23.6,61.7142857143,,119.791435224,77.3224043716,101.347448095,126.237332436,52.5785656728,77.1144278607,98.6031433996,120.596125186,124.742455804,95.5527455094,77.4566473988,83.5271186534,55.8614564831,122.705474016,,69.6832010536,94.0756059197,86.0350346533,103.186994717,98.6449864497,71.6157455856,102.008639712,81.7567567567,,40.8653846154,72.5273517368,86.2991719296,77.9556650246,61.5876151156,,101.817032885,106.716490337,96.5038034604,94.8840628728,126.807317165,126.282051282,88.7900772948,105.768187452,97.2991418786,97.0442131481,110.089836355,95.2335729057,113.0460358,118.780424048,111.823541584,100.621063548,92.3008044911,77.3828673821,93.4275618375,99.8793565544,88.5991058122,,98.4362063178,69.2148080414,54.7091412742,,,94.1838695921,109.849749583,78.1960772601,94.0974967061,102.5,105.613032641,65.92039801,99.2454931919,89.0402075227,97.0426065163,87.2131147541,70.8990104697,50.0952380952,123.086361656,93.285347182,99.9028374059,51.6004742146,46.5049708021,105.814278607,106.056045579,79.4999999997,50.5691056911,,81.9210077078,89.829010508,65.5638248304,86.1111111111,99.6715994522,75.2321026372,90.7821229047,69.6558172689,104.200155965,103.593639956,29.6828246559,101.732825819,96.3414634146,62.8892676663,68.7515338915,71.9407181498,45.9077205981,69.8030606611,95.3274039842,90.3710202535,58.0952380952,68.9901697945,105.321435625,87.1870709674,79.8377514522,115.585395087,80.5797101449,81.9423368741,85.4831924632,113.559322273,71.4681440443,121.601764587
2022-05-11,91.7683932949,96.7584653152,108.78325654,97.3672714309,79.7797010231,77.1833583482,79.7752808985,112.498266786,,,73.6849397094,38.905775076,90.9106687612,,76.0741264,136.868506154,21.7714285714,61.4285714286,,122.433630814,76.912568306,100.047141215,128.59090982,52.2562449637,77.1144278607,99.4059817249,123.755588674,129.087676984,99.27557975,72.8323699422,83.850669164,55.0177619893,128.895574319,,69.5899169827,93.4204833158,85.9558855874,104.894258031,95.7542908765,75.6097006279,97.7229375623,80.33033033,,38.8221153846,76.2893253492,86.5810111587,76.354679803,61.2812090702,,100.952781595,108.557421707,99.5432933331,94.7789863915,125.888423563,125.053418803,89.589987901,105.700904891,100.180437651,99.4586697825,106.869243697,95.8447358878,115.470875693,117.924769389,115.562176923,104.816937921,88.540401345,75.915893593,91.6607773852,96.6524850349,83.7555886736,,99.6661658236,69.7638755807,54.432132964,,,92.4055727536,110.183639399,76.0938105547,94.2028985505,99.4375,103.057142482,63.184079602,97.2334440607,90.46692607,97.1929824561,86.2295081967,73.4298080499,49.3333333333,122.362139011,92.3662797221,102.526356257,49.3183165382,44.542484822,104.086057279,104.813807857,79.833333333,51.7073170732,,80.8681673395,89.3122118072,66.3156128037,85.6944444445,97.7939555064,71.1866449493,90.3282122902,70.4695534519,106.370992548,104.682825423,28.0670257331,105.189133363,96.7479674797,62.2798755378,67.6244595654,69.8334627817,46.0617733518,72.0278594072,94.0668763282,89.9308285552,57.8571428571,68.8114387846,107.900521255,86.7572755471,79.7766199426,117.384928184,84.0579710145,80.7283763278,85.0655221418,112.403828886,70.0831024931,121.205369667
